ID,Participation_Experiment,Recruitment_organisation,Municipality,Region,Survey1_answered,Survey2_answered,Survey3_answered,Participation_Phase,Control_Price_Phase1,Control_Price_Phase2,Group_Phase1,Group_Phase2,Participation_status_Phase1,Participation_status_Phase2
Ipsos_993,No,Market research company,Bærum,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_994,No,Market research company,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_995,No,Market research company,Trondheim,Trondheim,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_996,No,Market research company,Asker,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_997,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_998,No,Market research company,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_999,No,Market research company,Trondheim,Trondheim,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1000,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1001,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1002,No,Market research company,Drammen,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1003,No,Market research company,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1004,No,Market research company,Lillestrøm,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1005,No,Market research company,Asker,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1006,No,Market research company,Bodø,Bodø,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1007,No,Market research company,Asker,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1008,No,Market research company,Bergen,Bergen,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1009,No,Market research company,Bodø,Bodø,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1010,No,Market research company,Lillestrøm,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1011,No,Market research company,Lillestrøm,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1012,No,Market research company,Bodø,Bodø,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1013,No,Market research company,Stavanger,Stavanger,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1014,No,Market research company,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1015,No,Market research company,Stavanger,Stavanger,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1016,No,Market research company,Lillestrøm,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1017,No,Market research company,Bergen,Bergen,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1018,No,Market research company,Trondheim,Trondheim,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1019,No,Market research company,Lillestrøm,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1020,No,Market research company,Stavanger,Stavanger,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1021,No,Market research company,Bodø,Bodø,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1022,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1023,No,Market research company,Stavanger,Stavanger,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1024,No,Market research company,Trondheim,Trondheim,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1025,No,Market research company,Stavanger,Stavanger,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1026,No,Market research company,Lillestrøm,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1027,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1028,No,Market research company,Lillestrøm,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1029,No,Market research company,Stavanger,Stavanger,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1030,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1031,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1032,No,Market research company,Trondheim,Trondheim,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1033,No,Market research company,Bergen,Bergen,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1034,No,Market research company,Trondheim,Trondheim,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1035,No,Market research company,Lillestrøm,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1036,No,Market research company,Trondheim,Trondheim,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1037,No,Market research company,Stavanger,Stavanger,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1038,No,Market research company,Stavanger,Stavanger,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1039,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1040,No,Market research company,Stavanger,Stavanger,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1041,No,Market research company,Bergen,Bergen,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1042,No,Market research company,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1043,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1044,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1045,No,Market research company,Bergen,Bergen,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1046,No,Market research company,Bergen,Bergen,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1047,No,Market research company,Lillestrøm,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1048,No,Market research company,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1049,No,Market research company,Bodø,Bodø,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1050,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1051,No,Market research company,Bergen,Bergen,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1052,No,Market research company,Trondheim,Trondheim,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1053,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1054,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1055,No,Market research company,Drammen,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1056,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1057,No,Market research company,Bergen,Bergen,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1058,No,Market research company,Bærum,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1059,No,Market research company,Lillestrøm,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1060,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1061,No,Market research company,Lillestrøm,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1062,No,Market research company,Bærum,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1063,No,Market research company,Bergen,Bergen,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1064,No,Market research company,Lillestrøm,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1065,No,Market research company,Stavanger,Stavanger,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1066,No,Market research company,Trondheim,Trondheim,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1067,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1068,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1069,No,Market research company,Bodø,Bodø,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1070,No,Market research company,Bodø,Bodø,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1071,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1072,No,Market research company,Trondheim,Trondheim,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1073,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1074,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1075,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1076,No,Market research company,Lillestrøm,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1077,No,Market research company,Bodø,Bodø,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1078,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1079,No,Market research company,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1080,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1081,No,Market research company,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1082,No,Market research company,Bærum,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1083,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1084,No,Market research company,Asker,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1085,No,Market research company,Asker,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1086,No,Market research company,Bergen,Bergen,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1087,No,Market research company,Stavanger,Stavanger,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1088,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1089,No,Market research company,Bergen,Bergen,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1090,No,Market research company,Lillestrøm,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1091,No,Market research company,Lillestrøm,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1092,No,Market research company,Bergen,Bergen,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1093,No,Market research company,Trondheim,Trondheim,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1094,No,Market research company,Asker,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1095,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1096,No,Market research company,Asker,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1097,No,Market research company,Bergen,Bergen,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1098,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1099,No,Market research company,Lillestrøm,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1100,No,Market research company,Stavanger,Stavanger,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1101,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1102,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1103,No,Market research company,Bergen,Bergen,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1104,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1105,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1106,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1107,No,Market research company,Bergen,Bergen,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1108,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1109,No,Market research company,Bergen,Bergen,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1110,No,Market research company,Bergen,Bergen,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1111,No,Market research company,Asker,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1112,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1113,No,Market research company,Tromsø,Tromsø,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1114,No,Market research company,Oslo,Oslo,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
Ipsos_1115,No,Market research company,Stavanger,Stavanger,"NA","NA",Yes,Phase_2,"NA","NA","NA","NA","NA","NA"
